CustomerID,CustomerName,Age,Gender,Country,JoinDate,PurchaseAmount
1413.0,Ananya Verma,28.0,Female,UK,2018-05-25,2178.92
1384.0,Sara Gupta,15.0,Female,USA,,2574.53
1559.0,Kiara Singh,46.0,Female,Canada,,2346.3
1473.0,Reyansh Rao,48.0,Female,UK,,161.96
1322.0,Sai Gupta,22.0,Female,USA,,999.86
1372.0,Saanvi Verma,43.0,Male,UK,,2100.16
1451.0,Anika Verma,58.0,Female,Canada,2020-09-02,5082.43
1472.0,Riya Singh,39.0,Male,UK,,7326.687500000001
1412.0,Arjun Reddy,18.0,Female,India,,3969.75
1343.0,Krishna Nair,18.0,Male,India,,3925.16
1045.0,Krishna Mehta,65.0,Male,Canada,,2836.2
1462.0,Anika Iyer,40.0,Male,Canada,,2563.94
1424.0,Aditya Gupta,27.0,Male,India,,5293.98
1554.0,Reyansh Mehta,69.0,Male,Canada,,3195.85
1303.0,Diya Mehta,55.0,Male,Canada,,4485.23
1556.0,Reyansh Reddy,24.0,Male,Canada,,2503.49
1177.0,Sara Gupta,52.0,Male,UK,2019-07-05,1860.66
1219.0,Diya Kapoor,38.0,Female,USA,,6530.96
1548.0,Vivaan Kapoor,28.0,Male,USA,,3111.96
1296.0,Aditya Kapoor,28.0,Female,Canada,,3650.25
1021.0,Sai Reddy,44.0,Male,India,,2947.63
1248.0,Aadhya Gupta,55.0,Male,USA,,4267.27
1348.0,Vivaan Mehta,56.0,Female,UK,,4834.12
1420.0,Sai Rao,41.0,Male,USA,,4284.49
1325.0,Pari Singh,15.0,Female,USA,,4062.66
1309.0,Sara Iyer,20.0,Male,UK,2018-04-25,3425.61
1199.0,Diya Mehta,66.0,Female,India,,4107.47
1450.0,Ishaan Kapoor,37.0,Male,UK,,2687.64
1137.0,Vihaan Verma,46.0,Female,USA,2022-08-04,4178.81
1024.0,Aarav Iyer,65.0,Male,USA,,4891.16
1399.0,Sai Singh,47.0,Male,India,,1949.99
1443.0,Kiara Iyer,64.0,Male,Canada,2021-10-17,5940.85
1184.0,Vihaan Verma,65.0,Female,USA,2019-03-05,7326.687500000001
1205.0,Pari Nair,40.0,Female,USA,,3432.51
1134.0,Myra Reddy,18.0,Male,Canada,,2911.94
1299.0,Vihaan Verma,28.0,Male,Canada,,4325.65
1116.0,Ayaan Sharma,26.0,Male,USA,,3336.28
1212.0,Reyansh Mehta,34.0,Male,India,,4492.92
1087.0,Krishna Iyer,53.0,Male,USA,,4634.37
1587.0,Sara Iyer,69.0,Male,UK,,3701.01
1578.0,Aditya Gupta,38.0,Female,USA,,2892.72
1467.0,Saanvi Verma,27.0,Male,UK,,5009.59
1505.0,Sara Mehta,35.0,Female,UK,,1580.91
1231.0,Ananya Verma,26.0,Male,UK,,3140.34
1405.0,Pari Nair,42.0,Male,Canada,,2765.22
1217.0,Sai Singh,59.0,Male,Canada,,4523.59
1056.0,Myra Reddy,44.0,Female,India,,2914.3
1317.0,Krishna Rao,60.0,Female,USA,2021-11-10,3901.66
1183.0,Ishaan Gupta,35.0,Female,USA,2021-05-14,3647.0
1540.0,Riya Sharma,30.0,Male,India,,457.3
1538.0,Aditya Sharma,19.0,Male,USA,,6220.6
1485.0,Anika Rao,59.0,Female,UK,,4377.24
1278.0,Ishaan Iyer,39.0,Male,India,,5764.81
1020.0,Sai Mehta,28.0,Female,UK,,2705.84
1170.0,Krishna Sharma,52.0,Male,UK,,4233.0
1401.0,Anika Nair,23.0,Female,USA,2022-03-15,7326.687500000001
1581.0,Arjun Singh,46.0,Female,UK,,3039.7
1176.0,Reyansh Rao,40.0,Female,USA,2019-03-02,1815.56
1327.0,Diya Kapoor,19.0,Male,Canada,,3951.67
1198.0,Vivaan Sharma,31.0,Male,India,,2760.17
1470.0,Riya Singh,37.0,Male,USA,,2037.15
1531.0,Ayaan Rao,63.0,Male,USA,,729.37
1266.0,Myra Kapoor,40.0,Male,USA,,2502.41
1492.0,Sara Gupta,38.0,Female,India,,7326.687500000001
1130.0,Kiara Gupta,65.0,Male,UK,,503.8
1338.0,Sai Nair,50.0,Female,India,,1915.6
1536.0,Sai Gupta,60.0,Female,USA,,3535.8
1489.0,Krishna Gupta,33.0,Male,USA,,5556.6
1193.0,Vihaan Kapoor,24.0,Male,UK,2022-01-02,2383.06
1140.0,Ayaan Kapoor,48.0,Male,Canada,,2253.85
1416.0,Saanvi Kapoor,66.0,Female,USA,2022-08-18,665.22
1476.0,Ananya Sharma,31.0,Female,USA,2023-03-17,4035.71
1152.0,Saanvi Singh,45.0,Female,UK,,2123.37
1564.0,Vihaan Verma,49.0,Female,Canada,2020-10-17,2064.58
1010.0,Reyansh Singh,22.0,Female,UK,,4752.67
1269.0,Ishaan Singh,26.0,Male,UK,2021-02-16,3435.98
1096.0,Reyansh Rao,52.0,Male,Canada,2019-09-20,1771.63
1210.0,Vihaan Reddy,25.0,Female,India,,4729.01
1594.0,Ayaan Reddy,15.0,Male,UK,2020-06-07,1949.76
1532.0,Vivaan Gupta,39.0,Female,USA,,4768.51
1586.0,Kiara Gupta,42.0,Male,Canada,2023-03-21,5137.86
1332.0,Reyansh Gupta,55.0,Female,India,2020-11-18,1724.36
1075.0,Reyansh Gupta,41.0,Female,India,,1988.16
1077.0,Arjun Nair,38.0,Female,India,,3032.38
1263.0,Anika Iyer,58.0,Female,USA,2019-02-17,1792.51
1149.0,Aarav Verma,44.0,Female,Canada,,3178.44
1514.0,Arjun Kapoor,45.0,Male,USA,,2907.5
1591.0,Sai Gupta,40.0,Male,India,2022-09-08,3066.25
1469.0,Diya Singh,27.0,Male,Canada,2021-04-26,6136.65
1461.0,Vivaan Sharma,36.0,Male,USA,,3706.44
1253.0,Ishaan Gupta,30.0,Female,UK,,3536.67
1369.0,Ananya Iyer,43.0,Male,India,,2837.22
1321.0,Kiara Reddy,32.0,Female,USA,2022-10-18,3606.49
1151.0,Myra Gupta,39.0,Female,UK,,6064.92
1302.0,Ayaan Kapoor,64.0,Female,UK,2020-04-13,3420.92
1190.0,Sai Kapoor,31.0,Male,USA,2022-05-27,4969.38
1243.0,Ishaan Nair,33.0,Male,India,,6263.23
1572.0,Sai Rao,56.0,Female,USA,,1934.13
1418.0,Aarav Iyer,46.0,Male,India,2019-04-19,857.0
1288.0,Krishna Singh,18.0,Female,UK,,3884.95
1166.0,Ananya Iyer,66.0,Male,Canada,,2205.22
1589.0,Sai Sharma,46.0,Male,USA,,3420.92
1155.0,Ananya Rao,54.0,Male,India,,4163.68
1356.0,Ishaan Rao,36.0,Male,UK,,3927.69
1381.0,Aarav Rao,68.0,Female,UK,,1258.83
1279.0,Ananya Nair,58.0,Female,UK,,3889.31
1126.0,Krishna Singh,57.0,Female,UK,,1570.41
1022.0,Riya Verma,65.0,Male,Canada,,3100.42
1282.0,Anika Rao,22.0,Male,UK,,4941.64
1471.0,Krishna Sharma,30.0,Female,Canada,,2177.56
1367.0,Pari Kapoor,69.0,Female,UK,,4013.97
1025.0,Saanvi Singh,48.0,Female,UK,,3144.72
1196.0,Sai Gupta,36.0,Female,Canada,,3520.03
1064.0,Vivaan Sharma,66.0,Female,India,,1969.07
1015.0,Vihaan Mehta,20.0,Female,UK,2020-04-01,2883.61
1466.0,Aadhya Nair,15.0,Male,UK,,4418.52
1297.0,Myra Nair,69.0,Male,USA,,3443.37
1336.0,Ananya Reddy,54.0,Male,India,,1107.69
1026.0,Vihaan Reddy,48.0,Male,India,2020-05-05,2998.32
1043.0,Ishaan Verma,42.0,Male,USA,,4842.78
1497.0,Diya Verma,45.0,Female,USA,2021-09-24,3420.92
1515.0,Arjun Iyer,42.0,Male,India,,2777.84
1561.0,Saanvi Singh,17.0,Male,India,,3293.43
1454.0,Sai Iyer,35.0,Male,UK,,2839.87
1387.0,Arjun Verma,65.0,Male,USA,,2749.68
1071.0,Ayaan Kapoor,29.0,Male,India,,707.23
1542.0,Ayaan Rao,21.0,Male,USA,2019-08-27,692.45
1456.0,Sara Reddy,57.0,Female,UK,2023-11-09,4982.43
1431.0,Myra Nair,47.0,Male,India,,4671.4
1264.0,Sai Rao,42.0,Female,UK,,4152.88
1316.0,Vihaan Rao,49.0,Male,USA,,601.12
1513.0,Ananya Mehta,29.0,Male,Canada,,5332.03
1313.0,Anika Kapoor,47.0,Female,USA,2018-05-20,3856.01
1534.0,Pari Reddy,34.0,Female,USA,,3210.26
1319.0,Saanvi Singh,42.0,Male,India,,7326.687500000001
1007.0,Reyansh Verma,33.0,Female,India,,4221.12
1393.0,Saanvi Mehta,66.0,Male,USA,,3158.8
1141.0,Aditya Rao,68.0,Female,USA,2018-10-05,2808.71
1086.0,Myra Singh,24.0,Female,USA,,4650.23
1478.0,Anika Sharma,56.0,Female,India,,2631.21
1503.0,Saanvi Iyer,49.0,Male,UK,,4472.85
1215.0,Aditya Singh,56.0,Male,Canada,,4226.68
1580.0,Ananya Kapoor,37.0,Male,USA,2018-06-18,6177.69
1562.0,Aarav Kapoor,59.0,Female,Canada,2022-01-06,5149.03
1398.0,Sai Gupta,18.0,Male,UK,,3420.92
1490.0,Ananya Rao,36.0,Female,UK,,729.51
1252.0,Riya Mehta,22.0,Female,USA,,4804.51
1468.0,Myra Gupta,48.0,Female,UK,,3491.35
1357.0,Ananya Rao,42.0,Male,India,,2472.14
1254.0,Ananya Gupta,63.0,Male,UK,,50.0
1276.0,Krishna Nair,22.0,Male,USA,,2677.48
1178.0,Anika Nair,42.0,Male,India,,3420.92
1281.0,Vihaan Iyer,33.0,Female,USA,2019-04-21,4092.71
1390.0,Ananya Gupta,53.0,Female,UK,,1251.66
1508.0,Anika Kapoor,58.0,Male,USA,,2201.93
1583.0,Aarav Rao,16.0,Male,Canada,,4277.28
1129.0,Aditya Sharma,38.0,Male,USA,2019-05-12,2563.09
1072.0,Aadhya Rao,44.0,Male,UK,2022-10-24,3420.92
1235.0,Diya Kapoor,39.0,Female,USA,2019-11-22,2806.49
1037.0,Vivaan Verma,15.0,Female,India,,4212.05
