CustomerID,CustomerName,Age,Gender,Country,JoinDate,PurchaseAmount
1495.0,Ishaan Verma,55.0,Female,Canada,06-15-2019,3217.63
1433.0,Diya Mehta,57.0,Female,USA,2021-03-03,3420.92
1294.0,Myra Gupta,,FEMALE,Usa,2021-07-10,2962.91
1150.0,Vivaan Verma,38.0,Male,uk,2022-10-19,4506.84 INR
1448.0,Riya Singh,28.0,F,canada,2019-09-08,2909.15
1163.0,Arjun Rao,17.0,Male,india,2019-01-24,1173.47
1167.0,Vihaan Mehta,58.0,male,INDIA,08-18-2018,"$2,930.49"
1400.0,Arjun Nair,16.0,Female,U.S.A,05-18-2020,2579.69
1206.0,Reyansh Reddy,61.0,Female,UK,10/07/2022,4970.29
1188.0,Aditya Iyer,47.0,female,United Kingdom,2020-10-14,2797.36
1432.0,Ananya Sharma,27.0,Female,India,2018-07-16,5140.3
1324.0,Ananya Reddy,42.0,Female,USA,03-11-2019,4891.32 INR
1145.0,Reyansh Nair,48.0,FEMALE,Usa,23/01/2022,"$4,809.58"
1474.0,Aditya Rao,41.0,F,India,02/09/2021,"$1,188.39"
1226.0,Sai Verma,19.0,Male,UK,2022-08-05,3635.24
1216.0,Aadhya Singh,32.0,female,U.S.A,2018-11-11,2620.23
1194.0,Reyansh Rao,26.0,male,Usa,16/06/2022,5126.88
1202.0,Sara Gupta,36.0,Female,INDIA,09-19-2019,3796.33
1298.0,Saanvi Gupta,54.0,FEMALE,UK,06-15-2022,1381.04
1563.0,Ishaan Rao,46.0,nan,UK,10/02/2018,1788.18
1477.0,Saanvi Nair,27.0,Female,Usa,11/09/2019,6071.47
1459.0,Aarav Singh,38.0,Male,INDIA,02-21-2018,3972.45
1434.0,Sara Kapoor,41.0,Female,canada,14/09/2019,"$5,558.58"
1389.0,Saanvi Kapoor,56.0,Female,United Kingdom,2019-10-24,3977.54
1507.0,Krishna Iyer,,nan,Usa,10-13-2020,48360.54
1175.0,Riya Kapoor,,M,INDIA,03-20-2021,4994.83
1567.0,Ayaan Sharma,35.0,female,UK,2019-01-12,3287.42
1094.0,Arjun Gupta,41.0,MALE,Canada,05/02/2021,2605.87
1229.0,Krishna Sharma,38.0,M,UK,2022-05-12,1356.78
1430.0,Myra Rao,33.0,Female,canada,2022-09-26,3574.61
1280.0,Aditya Mehta,45.0,MALE,UK,2023-06-16,4949.19 INR
1403.0,Ayaan Verma,,male,United Kingdom,2023-11-14,4698.37
1525.0,Ananya Sharma,29.0,M,canada,2019-10-05,2660.1
1228.0,Ananya Mehta,32.0,nan,INDIA,2018-03-09,3743.77
1100.0,Sara Singh,24.0,nan,U.S.A,2023-10-13,1719.39
1290.0,Reyansh Gupta,56.0,FEMALE,INDIA,04-01-2018,3687.05
1426.0,Arjun Kapoor,30.0,male,Usa,2019-06-11,5194.96
1366.0,Sara Sharma,53.0,female,United Kingdom,2023-11-14,893.87
1053.0,Sara Sharma,35.0,F,india,10-20-2018,"$4,570.73"
1227.0,Ishaan Mehta,,M,india,10-23-2023,4382.96
1391.0,Reyansh Gupta,46.0,male,canada,06-06-2023,"$4,347.07"
1446.0,Myra Rao,-44.0,nan,USA,2021-04-26,3843.45
2060.0,,,,,,
1154.0,Ananya Kapoor,33.0,Female,Usa,2021-02-12,"$1,012.50"
1251.0,Saanvi Mehta,24.0,Female,UK,2019-01-21,4868.23
1275.0,Vivaan Gupta,42.0,Male,INDIA,09/11/2023,3190.33
1501.0,Reyansh Iyer,62.0,male,India,2023-08-07,2913.2
1158.0,Diya Rao,67.0,Female,INDIA,16/06/2019,3111.94
1271.0,Saanvi Sharma,59.0,MALE,USA,09-08-2018,3858.72
1044.0,Vivaan Kapoor,39.0,female,uk,25/05/2022,3370.85
1358.0,Anika Sharma,45.0,nan,Usa,2022-10-12,1793.61
1113.0,Kiara Singh,65.0,Male,U.S.A,09-06-2023,
1491.0,Riya Iyer,48.0,FEMALE,INDIA,2022-11-24,50
1211.0,Ishaan Mehta,54.0,nan,USA,22/06/2018,4993.91
1108.0,Anika Kapoor,55.0,Female,U.S.A,08/06/2020,2411.91
1320.0,Vivaan Iyer,-42.0,female,india,07-17-2022,4902.66
1169.0,Ayaan Mehta,52.0,female,Usa,2018-01-15,3367.08
1079.0,Saanvi Verma,50.0,female,U.S.A,10-16-2018,2055.62
1050.0,Ananya Singh,54.0,F,canada,10-14-2021,1765.48
1084.0,Pari Sharma,36.0,Female,Usa,05-05-2020,2000.43
1008.0,Aadhya Singh,48.0,nan,USA,10-14-2020,2932.76
1032.0,Saanvi Reddy,22.0,nan,U.S.A,02-08-2020,"$3,192.26"
1099.0,Reyansh Iyer,37.0,Male,INDIA,2022-01-10,5028.57
1109.0,Reyansh Verma,42.0,Female,United Kingdom,2022-09-15,2245.91
1136.0,Aadhya Sharma,,Male,UK,06-20-2023,2445.4
1330.0,Vihaan Iyer,29.0,Female,canada,2022-10-03,3021.99
1222.0,Vihaan Reddy,28.0,Male,Usa,08-23-2022,4009.71
1028.0,Sara Singh,49.0,nan,india,02-26-2022,2722.58
1287.0,Anika Mehta,37.0,Male,Usa,2022-08-27,"$3,077.95"
1541.0,Pari Iyer,62.0,nan,Canada,10-22-2021,1768.1
1055.0,Riya Gupta,54.0,FEMALE,UK,2023-03-19,4286.76
1156.0,Arjun Kapoor,66.0,nan,Usa,2022-03-20,3489.32
1555.0,Anika Rao,19.0,Male,india,01-14-2019,3363.66
1566.0,Ishaan Sharma,-48.0,F,canada,08/04/2020,
1310.0,Vivaan Rao,15.0,Male,india,17/02/2022,
1048.0,Aadhya Mehta,35.0,FEMALE,Usa,16/04/2020,"$2,729.34"
1083.0,Vivaan Rao,51.0,Male,UK,15/11/2019,"$3,335.41"
1528.0,Aadhya Gupta,56.0,Female,U.S.A,06-06-2022,373.09
1033.0,Ananya Sharma,20.0,Female,U.S.A,2019-05-01,4286.28
1437.0,Aditya Kapoor,51.0,Female,U.S.A,2023-03-19,
1035.0,Pari Rao,59.0,Male,INDIA,2018-01-05,510.41
1331.0,Saanvi Reddy,18.0,Female,INDIA,2022-02-10,4386.66
1063.0,Pari Singh,33.0,Male,INDIA,06-24-2020,"$3,587.41"
1413.0,Ananya Verma,28.0,Female,United Kingdom,05-25-2018,2178.92
1384.0,Sara Gupta,15.0,female,USA,2023-09-06,2574.53
1559.0,Kiara Singh,46.0,Female,canada,04/05/2023,2346.3
1473.0,Reyansh Rao,48.0,Female,uk,27/02/2022,$161.96
1322.0,Sai Gupta,22.0,Female,USA,22/07/2020,999.86
1372.0,Saanvi Verma,43.0,M,UK,2021-03-16,"$2,100.16"
1451.0,Anika Verma,58.0,Female,Canada,09-02-2020,"$5,082.43"
1472.0,Riya Singh,39.0,MALE,UK,2023-07-27,47277.15
1234.0,Aadhya Singh,45.0,Male,Usa,03/02/2022,5434.89
1412.0,Arjun Reddy,18.0,F,INDIA,2022-06-18,3969.75
2021.0,,,,,,
1343.0,Krishna Nair,18.0,male,india,2019-09-03,3925.16
1045.0,Krishna Mehta,65.0,nan,canada,14/02/2021,"$2,836.20"
1462.0,Anika Iyer,40.0,male,Canada,2019-01-15,2563.94
1424.0,Aditya Gupta,27.0,Male,india,2018-11-17,5293.98
1554.0,Reyansh Mehta,69.0,male,canada,03/02/2020,"$3,195.85"
1303.0,Diya Mehta,55.0,male,Canada,01/02/2019,4485.23 INR
1556.0,Reyansh Reddy,24.0,MALE,Canada,2020-04-07,"$2,503.49"
1177.0,Sara Gupta,52.0,nan,uk,07-05-2019,1860.66
1219.0,Diya Kapoor,38.0,F,U.S.A,2020-01-03,6530.96
1548.0,Vivaan Kapoor,28.0,male,U.S.A,2018-11-06,3111.96 INR
1296.0,Aditya Kapoor,28.0,Female,canada,02/02/2023,3650.25
1021.0,Sai Reddy,44.0,MALE,INDIA,2023-02-24,"$2,947.63"
1248.0,Aadhya Gupta,55.0,nan,U.S.A,2021-10-26,"$4,267.27"
1348.0,Vivaan Mehta,56.0,Female,United Kingdom,02/01/2022,4834.12 INR
1420.0,Sai Rao,41.0,Male,USA,27/06/2023,4284.49
1325.0,Pari Singh,15.0,Female,USA,05/03/2018,4062.66
1309.0,Sara Iyer,20.0,male,UK,04-25-2018,3425.61
1199.0,Diya Mehta,66.0,female,India,2023-08-21,4107.47
1450.0,Ishaan Kapoor,37.0,nan,uk,17/11/2019,2687.64
1137.0,Vihaan Verma,46.0,Female,U.S.A,08-04-2022,4178.81
1024.0,Aarav Iyer,65.0,Male,Usa,2020-11-19,4891.16
1399.0,Sai Singh,47.0,male,INDIA,2021-01-07,1949.99
1443.0,Kiara Iyer,64.0,nan,Canada,10-17-2021,5940.85
1184.0,Vihaan Verma,65.0,Female,Usa,03-05-2019,7555.98
1205.0,Pari Nair,40.0,Female,USA,12/08/2019,3432.51
1134.0,Myra Reddy,18.0,Male,Canada,2019-09-27,"$2,911.94"
1299.0,Vihaan Verma,28.0,male,Canada,2018-06-08,4325.65
1116.0,Ayaan Sharma,26.0,Male,Usa,2019-08-15,"$3,336.28"
1212.0,Reyansh Mehta,34.0,Male,india,11/02/2020,4492.92
1195.0,Aarav Verma,56.0,F,USA,06-17-2022,"$4,124.55"
1087.0,Krishna Iyer,53.0,Male,U.S.A,04/08/2019,"$4,634.37"
1587.0,Sara Iyer,69.0,Male,UK,2021-01-26,3701.01
1578.0,Aditya Gupta,-38.0,female,Usa,2023-02-27,2892.72
1467.0,Saanvi Verma,27.0,male,United Kingdom,2020-08-08,5009.59
1505.0,Sara Mehta,35.0,female,uk,05/01/2023,"$1,580.91"
1433.0,Diya Mehta,57.0,Female,USA,2021-03-03,3420.92
1231.0,Ananya Verma,26.0,Male,uk,21/03/2022,3140.34
1405.0,Pari Nair,,Male,canada,27/06/2022,2765.22
1217.0,Sai Singh,59.0,Male,Canada,2019-10-10,"$4,523.59"
1056.0,Myra Reddy,44.0,female,india,02/07/2022,2914.3
1317.0,Krishna Rao,60.0,Female,Usa,11-10-2021,3901.66
1183.0,Ishaan Gupta,35.0,Female,Usa,05-14-2021,3647.0
1540.0,Riya Sharma,30.0,Male,india,16/05/2023,457.3
1538.0,Aditya Sharma,19.0,nan,Usa,13/03/2018,"$6,220.60"
1485.0,Anika Rao,59.0,Female,uk,2019-03-10,4377.24
1278.0,Ishaan Iyer,39.0,Male,INDIA,2023-01-06,"$5,764.81"
1020.0,Sai Mehta,28.0,Female,uk,21/10/2023,2705.84
1170.0,Krishna Sharma,52.0,Male,UK,2020-01-13,4233.0
1401.0,Anika Nair,23.0,Female,U.S.A,03-15-2022,46894.94
1581.0,Arjun Singh,46.0,FEMALE,United Kingdom,02/04/2023,3039.7
1176.0,Reyansh Rao,40.0,Female,Usa,03-02-2019,"$1,815.56"
1327.0,Diya Kapoor,19.0,Male,Canada,14/08/2023,3951.67
1198.0,Vivaan Sharma,31.0,Male,India,21/07/2020,2760.17
1470.0,Riya Singh,37.0,Male,U.S.A,07/07/2023,2037.15
1531.0,Ayaan Rao,63.0,M,Usa,2022-10-08,729.37
1266.0,Myra Kapoor,40.0,Male,USA,03/08/2018,"$2,502.41"
1492.0,Sara Gupta,38.0,Female,India,2020-07-26,"$8,269.80"
1130.0,Kiara Gupta,65.0,Male,uk,2018-05-19,503.8
1338.0,Sai Nair,50.0,female,INDIA,2023-03-27,1915.6
1536.0,Sai Gupta,60.0,female,Usa,2020-09-17,3535.8
1489.0,Krishna Gupta,33.0,MALE,USA,2020-08-04,5556.6
1193.0,Vihaan Kapoor,24.0,male,United Kingdom,01-02-2022,"$2,383.06"
1140.0,Ayaan Kapoor,48.0,Male,Canada,2023-10-15,2253.85
1416.0,Saanvi Kapoor,66.0,F,Usa,08-18-2022,665.22
1476.0,Ananya Sharma,31.0,female,Usa,03-17-2023,4035.71
1152.0,Saanvi Singh,45.0,Female,United Kingdom,2020-01-27,2123.37
1564.0,Vihaan Verma,49.0,Female,Canada,10-17-2020,2064.58
1010.0,Reyansh Singh,22.0,Female,UK,05/01/2022,"$4,752.67"
1269.0,Ishaan Singh,26.0,Male,United Kingdom,02-16-2021,3435.98
1096.0,Reyansh Rao,52.0,male,Canada,09-20-2019,1771.63
1210.0,Vihaan Reddy,25.0,Female,India,2023-07-18,4729.01 INR
1462.0,Anika Iyer,40.0,male,Canada,2019-01-15,2563.94
1594.0,Ayaan Reddy,15.0,male,United Kingdom,06-07-2020,1949.76
1532.0,Vivaan Gupta,39.0,Female,U.S.A,24/09/2023,4768.51
1586.0,Kiara Gupta,,MALE,canada,03-21-2023,5137.86
1332.0,Reyansh Gupta,55.0,Female,india,11-18-2020,"$1,724.36"
1075.0,Reyansh Gupta,41.0,Female,INDIA,2020-03-04,1988.16
1077.0,Arjun Nair,38.0,Female,india,2021-02-03,3032.38
1263.0,Anika Iyer,58.0,Female,U.S.A,02-17-2019,1792.51
1149.0,Aarav Verma,44.0,Female,Canada,09/10/2020,3178.44
1514.0,Arjun Kapoor,45.0,Male,U.S.A,2021-10-13,2907.5
1591.0,Sai Gupta,40.0,Male,india,09-08-2022,3066.25
1469.0,Diya Singh,27.0,M,Canada,04-26-2021,6136.65
1461.0,Vivaan Sharma,36.0,nan,USA,2022-10-23,3706.44
1253.0,Ishaan Gupta,30.0,Female,uk,2021-02-09,3536.67
1369.0,Ananya Iyer,43.0,Male,india,08/09/2018,2837.22
1321.0,Kiara Reddy,32.0,female,U.S.A,10-18-2022,3606.49 INR
1151.0,Myra Gupta,39.0,Female,United Kingdom,10/04/2019,6064.92
1302.0,Ayaan Kapoor,64.0,F,uk,04-13-2020,
1190.0,Sai Kapoor,31.0,Male,Usa,05-27-2022,4969.38 INR
1348.0,Vivaan Mehta,56.0,Female,United Kingdom,02/01/2022,4834.12 INR
1243.0,Ishaan Nair,-33.0,Male,INDIA,2022-02-06,6263.23
1087.0,Krishna Iyer,53.0,Male,U.S.A,04/08/2019,"$4,634.37"
1572.0,Sai Rao,56.0,F,Usa,2022-02-18,"$1,934.13"
1418.0,Aarav Iyer,46.0,Male,India,04-19-2019,857.0
1288.0,Krishna Singh,18.0,FEMALE,uk,08/04/2020,3884.95
1166.0,Ananya Iyer,66.0,Male,canada,20/03/2020,2205.22
1589.0,Sai Sharma,46.0,Male,Usa,2020-08-21,
1155.0,Ananya Rao,54.0,nan,India,11/02/2023,4163.68
1356.0,Ishaan Rao,36.0,M,uk,13/10/2022,3927.69
1381.0,Aarav Rao,68.0,F,United Kingdom,17/04/2021,1258.83 INR
1279.0,Ananya Nair,58.0,female,UK,2023-02-03,"$3,889.31"
1126.0,Krishna Singh,57.0,Female,United Kingdom,10/09/2021,1570.41
1022.0,Riya Verma,65.0,Male,canada,2020-02-15,3100.42 INR
1282.0,Anika Rao,22.0,Male,UK,2021-02-25,4941.64
1471.0,Krishna Sharma,30.0,Female,Canada,13/01/2018,2177.56 INR
1367.0,Pari Kapoor,69.0,Female,uk,20/02/2020,"$4,013.97"
1025.0,Saanvi Singh,48.0,Female,uk,23/10/2023,3144.72
1196.0,Sai Gupta,36.0,Female,canada,23/06/2020,3520.03
1064.0,Vivaan Sharma,66.0,Female,INDIA,03/03/2020,1969.07 INR
1015.0,Vihaan Mehta,20.0,Female,uk,04-01-2020,2883.61 INR
1466.0,Aadhya Nair,15.0,male,UK,20/11/2018,4418.52
1297.0,Myra Nair,69.0,MALE,U.S.A,2023-06-14,3443.37
1336.0,Ananya Reddy,54.0,Male,India,23/02/2022,1107.69
1026.0,Vihaan Reddy,48.0,male,INDIA,05-05-2020,2998.32
1043.0,Ishaan Verma,,MALE,USA,12/10/2022,4842.78
1497.0,Diya Verma,45.0,Female,Usa,09-24-2021,
1515.0,Arjun Iyer,-42.0,Male,INDIA,09/04/2018,2777.84
1244.0,Ayaan Kapoor,37.0,M,INDIA,2020-11-09,5294.51
1561.0,Saanvi Singh,17.0,Male,india,16/06/2018,3293.43
1454.0,Sai Iyer,35.0,Male,United Kingdom,2021-05-20,2839.87
1387.0,Arjun Verma,65.0,nan,USA,10/11/2021,2749.68
1071.0,Ayaan Kapoor,29.0,nan,india,10/03/2019,707.23
1542.0,Ayaan Rao,21.0,male,USA,08-27-2019,692.45
1456.0,Sara Reddy,-57.0,Female,uk,11-09-2023,4982.43
1431.0,Myra Nair,47.0,nan,India,2021-11-05,4671.4
1264.0,Sai Rao,42.0,F,uk,2018-05-01,4152.88 INR
1209.0,Riya Kapoor,35.0,male,Usa,24/09/2018,3136.07
1316.0,Vihaan Rao,49.0,male,Usa,2018-11-07,601.12 INR
1513.0,Ananya Mehta,29.0,nan,Canada,02/02/2018,"$5,332.03"
1313.0,Anika Kapoor,47.0,FEMALE,Usa,05-20-2018,3856.01
1534.0,Pari Reddy,34.0,Female,USA,04/04/2021,"$3,210.26"
1319.0,Saanvi Singh,,Male,INDIA,04/07/2018,46091.05
1007.0,Reyansh Verma,33.0,Female,India,25/02/2022,4221.12
1393.0,Saanvi Mehta,66.0,Male,USA,2020-04-27,3158.8
1141.0,Aditya Rao,68.0,female,U.S.A,10-05-2018,"$2,808.71"
1086.0,Myra Singh,24.0,female,USA,25/05/2020,4650.23
1478.0,Anika Sharma,56.0,FEMALE,India,2019-07-03,2631.21
1503.0,Saanvi Iyer,49.0,M,United Kingdom,26/11/2021,4472.85
1215.0,Aditya Singh,56.0,Male,canada,07/03/2019,4226.68
1580.0,Ananya Kapoor,37.0,male,USA,06-18-2018,6177.69
1562.0,Aarav Kapoor,59.0,Female,Canada,01-06-2022,5149.03
1398.0,Sai Gupta,18.0,nan,UK,2018-04-18,
1490.0,Ananya Rao,36.0,female,United Kingdom,2021-07-07,729.51
1252.0,Riya Mehta,22.0,Female,USA,2022-08-04,"$4,804.51"
1468.0,Myra Gupta,48.0,FEMALE,United Kingdom,2018-02-22,3491.35
1357.0,Ananya Rao,,Male,INDIA,08/09/2021,2472.14
1254.0,Ananya Gupta,63.0,male,United Kingdom,11/03/2020,50
1276.0,Krishna Nair,22.0,Male,USA,2018-04-03,2677.48
1178.0,Anika Nair,,nan,india,2021-03-07,
1281.0,Vihaan Iyer,33.0,Female,Usa,04-21-2019,"$4,092.71"
1390.0,Ananya Gupta,53.0,female,United Kingdom,2019-02-27,"$1,251.66"
1508.0,Anika Kapoor,58.0,Male,Usa,12/03/2019,2201.93
1583.0,Aarav Rao,16.0,male,Canada,26/08/2019,4277.28
1129.0,Aditya Sharma,38.0,MALE,Usa,05-12-2019,2563.09
1144.0,Saanvi Iyer,48.0,F,canada,07/04/2019,4046.79 INR
1072.0,Aadhya Rao,44.0,nan,uk,10-24-2022,
1235.0,Diya Kapoor,39.0,female,U.S.A,11-22-2019,2806.49
1037.0,Vivaan Verma,15.0,Female,INDIA,02/01/2021,4212.05
